#  Nr    Dist               Kx                 Ky                 Kz                 band1(1)           band2(1)           band3(1)           band4(1)           band5(0)           band6(0)           band7(0)           band8(0)           band9(0)           band10(0)          band11(0)          band12(0)         
 234     0.608974360000     0.282051280000     0.608974360000     3.288952501451    -3.712200000000    -1.795700000000     0.625600000000     4.678300000000    15.750400000000    21.758700000000    23.560100000000    24.995400000000    28.061000000000    34.459600000000    35.005500000000    43.633200000000
 235     0.612179490000     0.275641030000     0.612179490000     3.296803426345    -3.595800000000    -1.793100000000     0.514400000000     4.617900000000    15.687800000000    21.519400000000    23.720500000000    25.136700000000    28.119000000000    34.425100000000    35.121700000000    43.807700000000
 236     0.615384620000     0.269230770000     0.615384620000     3.304654359405    -3.483000000000    -1.814600000000     0.439200000000     4.559300000000    15.630000000000    21.280600000000    23.865500000000    25.266200000000    28.196700000000    34.400700000000    35.249000000000    43.943200000000
 237     0.618589740000     0.262820510000     0.618589740000     3.312505284299    -3.377300000000    -1.858100000000     0.402800000000     4.504100000000    15.575900000000    21.047500000000    24.001400000000    25.372300000000    28.298200000000    34.374500000000    35.391600000000    44.045700000000
 238     0.621794870000     0.256410260000     0.621794870000     3.320356209193    -3.285300000000    -1.915900000000     0.401800000000     4.452400000000    15.524900000000    20.812600000000    24.125100000000    25.454600000000    28.422700000000    34.340900000000    35.549300000000    44.105800000000
 239     0.625000000000     0.250000000000     0.625000000000     3.328207142253    -3.216600000000    -1.974400000000     0.433300000000     4.404100000000    15.477300000000    20.580900000000    24.237600000000    25.514100000000    28.568300000000    34.302500000000    35.722000000000    44.133200000000
 240     0.625000000000     0.250000000000     0.625000000000     3.328207142253    -3.216600000000    -1.974400000000     0.433300000000     4.404100000000    15.477300000000    20.580900000000    24.237600000000    25.514100000000    28.568300000000    34.302500000000    35.722000000000    44.133100000000
 241     0.621794870000     0.250000000000     0.628205130000     3.332739880568    -3.215900000000    -1.974200000000     0.433900000000     4.400200000000    15.482700000000    20.581200000000    24.234400000000    25.510300000000    28.571600000000    34.292600000000    35.734600000000    44.126500000000
 242     0.618589740000     0.250000000000     0.631410260000     3.337272618883    -3.213900000000    -1.973400000000     0.436000000000     4.388400000000    15.499000000000    20.582000000000    24.224900000000    25.498700000000    28.581500000000    34.263600000000    35.771300000000    44.107100000000
 243     0.615384620000     0.250000000000     0.634615380000     3.341805343056    -3.210600000000    -1.972100000000     0.439400000000     4.368800000000    15.526000000000    20.583400000000    24.209000000000    25.479400000000    28.597900000000    34.218400000000    35.829400000000    44.075700000000
 244     0.612179490000     0.250000000000     0.637820510000     3.346338081371    -3.206000000000    -1.970300000000     0.444200000000     4.341500000000    15.563600000000    20.585300000000    24.187100000000    25.452600000000    28.620700000000    34.160100000000    35.905400000000    44.032200000000
 245     0.608974360000     0.250000000000     0.641025640000     3.350870819686    -3.200000000000    -1.968000000000     0.450300000000     4.306900000000    15.611600000000    20.587700000000    24.159300000000    25.418300000000    28.649600000000    34.092200000000    35.996100000000    43.977300000000
 246     0.605769230000     0.250000000000     0.644230770000     3.355403558001    -3.192700000000    -1.965400000000     0.457300000000     4.264400000000    15.669800000000    20.588800000000    24.137000000000    25.371900000000    28.678900000000    34.018100000000    36.093000000000    43.911000000000
 247     0.602564100000     0.250000000000     0.647435900000     3.359936296317    -3.184100000000    -1.962200000000     0.466100000000     4.215500000000    15.737900000000    20.592100000000    24.097600000000    25.323100000000    28.719500000000    33.938200000000    36.204600000000    43.837000000000
 248     0.599358970000     0.250000000000     0.650641030000     3.364469034632    -3.174200000000    -1.958600000000     0.476300000000     4.159900000000    15.815600000000    20.595800000000    24.053200000000    25.267400000000    28.765300000000    33.855000000000    36.323700000000    43.754800000000
 249     0.596153850000     0.250000000000     0.653846150000     3.369001758805    -3.162900000000    -1.954700000000     0.487900000000     4.098100000000    15.902600000000    20.600100000000    24.004200000000    25.205000000000    28.816000000000    33.769700000000    36.448900000000    43.665500000000
 250     0.592948720000     0.250000000000     0.657051280000     3.373534497120    -3.150300000000    -1.950400000000     0.500800000000     4.030400000000    15.998500000000    20.604700000000    23.951000000000    25.136200000000    28.871300000000    33.683100000000    36.578900000000    43.569800000000
 251     0.589743590000     0.250000000000     0.660256410000     3.378067235435    -3.136400000000    -1.945800000000     0.515000000000     3.957200000000    16.102900000000    20.609800000000    23.893900000000    25.061300000000    28.930800000000    33.595900000000    36.712900000000    43.468500000000
 252     0.586538460000     0.250000000000     0.663461540000     3.382599973750    -3.121100000000    -1.940800000000     0.530900000000     3.880100000000    16.216800000000    20.616500000000    23.837800000000    24.992600000000    28.997600000000    33.520000000000    36.852400000000    43.367500000000
 253     0.583333330000     0.250000000000     0.666666670000     3.387132712066    -3.104500000000    -1.935800000000     0.547800000000     3.797100000000    16.337000000000    20.622100000000    23.774300000000    24.905900000000    29.064300000000    33.432200000000    36.992200000000    43.258100000000
 254     0.580128210000     0.250000000000     0.669871790000     3.391665436239    -3.086700000000    -1.930700000000     0.566100000000     3.709900000000    16.464600000000    20.627900000000    23.702400000000    24.813900000000    29.131400000000    33.344600000000    37.134000000000    43.140900000000
 255     0.576923080000     0.250000000000     0.673076920000     3.396198174554    -3.067500000000    -1.925600000000     0.585600000000     3.618900000000    16.599000000000    20.633900000000    23.633800000000    24.717000000000    29.203900000000    33.257200000000    37.277400000000    43.025600000000
 256     0.573717950000     0.250000000000     0.676282050000     3.400730912869    -3.047000000000    -1.920600000000     0.605500000000     3.524500000000    16.739800000000    20.635700000000    23.563100000000    24.615200000000    29.278700000000    33.167900000000    37.421600000000    42.903400000000
 257     0.570512820000     0.250000000000     0.679487180000     3.405263651184    -3.025200000000    -1.915700000000     0.627700000000     3.427200000000    16.886800000000    20.641800000000    23.490900000000    24.509500000000    29.356100000000    33.081200000000    37.566800000000    42.784600000000
 258     0.567307690000     0.250000000000     0.682692310000     3.409796389499    -3.002000000000    -1.911100000000     0.651200000000     3.327500000000    17.039500000000    20.647900000000    23.417500000000    24.399900000000    29.435500000000    32.994900000000    37.712300000000    42.664700000000
 259     0.564102560000     0.250000000000     0.685897440000     3.414329127814    -2.977500000000    -1.906800000000     0.676000000000     3.225700000000    17.197500000000    20.653800000000    23.343000000000    24.286700000000    29.516700000000    32.908900000000    37.857700000000    42.543900000000
 260     0.560897440000     0.250000000000     0.689102560000     3.418861851987    -2.951700000000    -1.903100000000     0.702100000000     3.122200000000    17.360300000000    20.659400000000    23.267900000000    24.170200000000    29.599400000000    32.823300000000    38.002800000000    42.422900000000
 261     0.557692310000     0.250000000000     0.692307690000     3.423394590303    -2.924500000000    -1.899900000000     0.729800000000     3.017600000000    17.527900000000    20.668100000000    23.198600000000    24.051000000000    29.685700000000    32.739600000000    38.148600000000    42.301900000000
 262     0.554487180000     0.250000000000     0.695512820000     3.427927328618    -2.896100000000    -1.897700000000     0.758400000000     2.912300000000    17.699200000000    20.672900000000    23.122700000000    23.929100000000    29.771100000000    32.654300000000    38.291900000000    42.181000000000
 263     0.551282050000     0.250000000000     0.698717950000     3.432460066933    -2.866300000000    -1.896400000000     0.788400000000     2.806600000000    17.874100000000    20.677000000000    23.047100000000    23.805100000000    29.857400000000    32.569300000000    38.433800000000    42.060500000000
 264     0.548076920000     0.250000000000     0.701923080000     3.436992805248    -2.835200000000    -1.896400000000     0.819500000000     2.701000000000    18.052200000000    20.680200000000    22.972200000000    23.679200000000    29.944400000000    32.484400000000    38.574000000000    41.940600000000
 265     0.544871790000     0.250000000000     0.705128210000     3.441525543563    -2.802800000000    -1.897700000000     0.851900000000     2.596000000000    18.233000000000    20.682300000000    22.898200000000    23.551900000000    30.032100000000    32.399600000000    38.712300000000    41.821800000000
 266     0.541666670000     0.250000000000     0.708333330000     3.446058267736    -2.769100000000    -1.900600000000     0.885600000000     2.492000000000    18.416100000000    20.683100000000    22.825700000000    23.423600000000    30.120100000000    32.315000000000    38.848500000000    41.703700000000
 267     0.538461540000     0.250000000000     0.711538460000     3.450591006051    -2.734000000000    -1.905500000000     0.920400000000     2.389500000000    18.600800000000    20.682300000000    22.754900000000    23.294800000000    30.208400000000    32.230500000000    38.982200000000    41.587000000000
 268     0.535256410000     0.250000000000     0.714743590000     3.455123744367    -2.697700000000    -1.912400000000     0.956500000000     2.288800000000    18.786700000000    20.679700000000    22.686200000000    23.166100000000    30.296800000000    32.146100000000    39.113200000000    41.471600000000
 269     0.532051280000     0.250000000000     0.717948720000     3.459656482682    -2.660000000000    -1.921700000000     0.993800000000     2.190400000000    18.972900000000    20.674900000000    22.620000000000    23.038000000000    30.385100000000    32.061900000000    39.241400000000    41.357700000000
 270     0.528846150000     0.250000000000     0.721153850000     3.464189220997    -2.621000000000    -1.933800000000     1.032300000000     2.094900000000    19.158600000000    20.667700000000    22.556800000000    22.911400000000    30.473300000000    31.977700000000    39.366400000000    41.245500000000
 271     0.525641030000     0.250000000000     0.724358970000     3.468721945170    -2.580700000000    -1.948800000000     1.071900000000     2.002600000000    19.342800000000    20.657700000000    22.496900000000    22.787200000000    30.561100000000    31.893800000000    39.488300000000    41.135100000000
 272     0.522435900000     0.250000000000     0.727564100000     3.473254683485    -2.539100000000    -1.967100000000     1.112700000000     1.914000000000    19.524000000000    20.644600000000    22.440700000000    22.666700000000    30.648500000000    31.810000000000    39.606800000000    41.026600000000
 273     0.519230770000     0.250000000000     0.730769230000     3.477787421800    -2.496200000000    -1.989100000000     1.154600000000     1.829500000000    19.700500000000    20.628100000000    22.388600000000    22.551600000000    30.735300000000    31.726500000000    39.721700000000    40.920100000000
 274     0.516025640000     0.250000000000     0.733974360000     3.482320160116    -2.452000000000    -2.014900000000     1.197700000000     1.748200000000    19.866400000000    20.608000000000    22.340300000000    22.444200000000    30.819900000000    31.643200000000    39.828600000000    40.815500000000
 275     0.512820510000     0.250000000000     0.737179490000     3.486852898431    -2.406500000000    -2.044900000000     1.241800000000     1.673300000000    20.025100000000    20.584000000000    22.297400000000    22.347800000000    30.905100000000    31.560400000000    39.936200000000    40.713300000000
 276     0.509615380000     0.250000000000     0.740384620000     3.491385636746    -2.359600000000    -2.079400000000     1.287100000000     1.603600000000    20.168700000000    20.555900000000    22.259400000000    22.266700000000    30.989400000000    31.478000000000    40.040100000000    40.613500000000
 277     0.506410260000     0.250000000000     0.743589740000     3.495918360919    -2.311500000000    -2.118500000000     1.333400000000     1.539500000000    20.291400000000    20.523800000000    22.206700000000    22.226500000000    31.072500000000    31.396200000000    40.140400000000    40.516700000000
 278     0.503205130000     0.250000000000     0.746794870000     3.500451099234    -2.262000000000    -2.162400000000     1.380800000000     1.481400000000    20.386400000000    20.487500000000    22.174500000000    22.198800000000    31.154400000000    31.315100000000    40.237100000000    40.421500000000
 279     0.500000000000     0.250000000000     0.750000000000     3.504983837549    -2.211300000000    -2.211300000000     1.429300000000     1.429300000000    20.447200000000    20.447200000000    22.176200000000    22.176200000000    31.234900000000    31.234900000000    40.329300000000    40.329400000000
 280     0.500000000000     0.250000000000     0.750000000000     3.504983837549    -2.211300000000    -2.211300000000     1.429300000000     1.429300000000    20.447200000000    20.447200000000    22.176200000000    22.176200000000    31.234900000000    31.234900000000    40.329300000000    40.329400000000
 281     0.500000000000     0.256410260000     0.743589740000     3.514049314180    -2.360000000000    -2.070300000000     1.299000000000     1.574900000000    20.317000000000    20.552700000000    22.136700000000    22.247500000000    31.004000000000    31.455200000000    40.068700000000    40.580800000000
 282     0.500000000000     0.262820510000     0.737179490000     3.523114776668    -2.513900000000    -1.940500000000     1.187600000000     1.732800000000    20.171100000000    20.623800000000    22.138000000000    22.342000000000    30.763000000000    31.664900000000    39.802800000000    40.818000000000
 283     0.500000000000     0.269230770000     0.730769230000     3.532180253298    -2.670600000000    -1.826000000000     1.099200000000     1.900900000000    20.016400000000    20.654600000000    22.185500000000    22.453000000000    30.512500000000    31.863800000000    39.535200000000    41.035500000000
 284     0.500000000000     0.275641030000     0.724358970000     3.541245729928    -2.828700000000    -1.731200000000     1.039000000000     2.078000000000    19.859700000000    20.647400000000    22.278200000000    22.576600000000    30.255000000000    32.052400000000    39.272300000000    41.227300000000
 285     0.500000000000     0.282051280000     0.717948720000     3.550311192417    -2.986800000000    -1.660500000000     1.010500000000     2.260800000000    19.700800000000    20.606300000000    22.406000000000    22.708000000000    29.989000000000    32.230200000000    39.009500000000    41.386600000000
 286     0.500000000000     0.288461540000     0.711538460000     3.559376669047    -3.143900000000    -1.617300000000     1.017400000000     2.449000000000    19.544100000000    20.541600000000    22.559500000000    22.845500000000    29.717900000000    32.397800000000    38.752400000000    41.507100000000
 287     0.500000000000     0.294871790000     0.705128210000     3.568442131535    -3.299200000000    -1.602700000000     1.061100000000     2.641400000000    19.391300000000    20.461200000000    22.728700000000    22.987500000000    29.444200000000    32.555600000000    38.502600000000    41.582600000000
 288     0.500000000000     0.301282050000     0.698717950000     3.577507608166    -3.452100000000    -1.615900000000     1.140700000000     2.837100000000    19.243700000000    20.371000000000    22.905000000000    23.132600000000    29.171000000000    32.703900000000    38.261200000000    41.608400000000
 289     0.500000000000     0.307692310000     0.692307690000     3.586573084796    -3.602300000000    -1.653800000000     1.252400000000     3.035100000000    19.101200000000    20.274800000000    23.080400000000    23.273500000000    28.901700000000    32.840800000000    38.029000000000    41.574900000000
 290     0.500000000000     0.314102560000     0.685897440000     3.595638547284    -3.749100000000    -1.711700000000     1.392900000000     3.234900000000    18.966500000000    20.175600000000    23.248300000000    23.421500000000    28.643800000000    32.971300000000    37.806900000000    41.495200000000
 291     0.500000000000     0.320512820000     0.679487180000     3.604704023914    -3.892300000000    -1.785200000000     1.557000000000     3.435600000000    18.839400000000    20.075100000000    23.399900000000    23.569800000000    28.403300000000    33.093500000000    37.595200000000    41.364300000000
 292     0.500000000000     0.326923080000     0.673076920000     3.613769500545    -4.031600000000    -1.870300000000     1.740500000000     3.636500000000    18.720300000000    19.974600000000    23.526200000000    23.717800000000    28.189100000000    33.207800000000    37.394200000000    41.186700000000
 293     0.500000000000     0.333333330000     0.666666670000     3.622834963033    -4.166800000000    -1.963300000000     1.939800000000     3.836900000000    18.609600000000    19.875000000000    23.616900000000    23.864700000000    28.011300000000    33.314500000000    37.204000000000    40.968200000000
 294     0.500000000000     0.339743590000     0.660256410000     3.631900439663    -4.297700000000    -2.061600000000     2.153500000000     4.036700000000    18.508700000000    19.779300000000    23.669800000000    24.012600000000    27.883700000000    33.423300000000    37.026800000000    40.715900000000
 295     0.500000000000     0.346153850000     0.653846150000     3.640965916294    -4.424300000000    -2.162800000000     2.375800000000     4.234100000000    18.416000000000    19.683300000000    23.659200000000    24.155100000000    27.808400000000    33.515500000000    36.857900000000    40.436000000000
 296     0.500000000000     0.352564100000     0.647435900000     3.650031378782    -4.546200000000    -2.265200000000     2.606600000000     4.431200000000    18.334100000000    19.590400000000    23.588900000000    24.294400000000    27.794600000000    33.601300000000    36.703900000000    40.136000000000
 297     0.500000000000     0.358974360000     0.641025640000     3.659096855412    -4.663500000000    -2.367500000000     2.843900000000     4.623000000000    18.260100000000    19.499700000000    23.460000000000    24.429600000000    27.841500000000    33.680500000000    36.556600000000    39.821900000000
 298     0.500000000000     0.365384620000     0.634615380000     3.668162332043    -4.776000000000    -2.468700000000     3.086400000000     4.811000000000    18.195700000000    19.412000000000    23.278700000000    24.560000000000    27.943600000000    33.753600000000    36.420000000000    39.499700000000
 299     0.500000000000     0.371794870000     0.628205130000     3.677227794531    -4.883500000000    -2.567900000000     3.333000000000     4.994600000000    18.142400000000    19.329200000000    23.058300000000    24.686900000000    28.093100000000    33.823800000000    36.299500000000    39.175700000000
 300     0.500000000000     0.378205130000     0.621794870000     3.686293271161    -4.986200000000    -2.664400000000     3.582300000000     5.173100000000    18.097300000000    19.248100000000    22.800200000000    24.805600000000    28.278100000000    33.885100000000    36.184100000000    38.851400000000
 301     0.500000000000     0.384615380000     0.615384620000     3.695358733649    -5.084000000000    -2.757900000000     3.830800000000     5.345100000000    18.060000000000    19.170200000000    22.512300000000    24.908200000000    28.488400000000    33.938900000000    36.079100000000    38.530400000000
 302     0.500000000000     0.391025640000     0.608974360000     3.704424210280    -5.176800000000    -2.848500000000     4.082000000000     5.511500000000    18.031700000000    19.093700000000    22.208700000000    25.007800000000    28.712500000000    33.984400000000    35.980000000000    38.220700000000
 303     0.500000000000     0.397435900000     0.602564100000     3.713489686910    -5.264300000000    -2.934400000000     4.332700000000     5.671100000000    18.014400000000    19.023300000000    21.899900000000    25.102800000000    28.959800000000    34.028200000000    35.896900000000    37.923400000000
 304     0.500000000000     0.403846150000     0.596153850000     3.722555149398    -5.346700000000    -3.016000000000     4.581900000000     5.823400000000    18.008800000000    18.956500000000    21.587400000000    25.192900000000    29.217000000000    34.073300000000    35.825700000000    37.641400000000
 305     0.500000000000     0.410256410000     0.589743590000     3.731620626028    -5.423900000000    -3.093100000000     4.827900000000     5.967700000000    18.008200000000    18.893500000000    21.273100000000    25.269300000000    29.478000000000    34.104600000000    35.764800000000    37.377100000000
 306     0.500000000000     0.416666670000     0.583333330000     3.740686102659    -5.496000000000    -3.165600000000     5.069500000000     6.103600000000    18.015100000000    18.834000000000    20.962200000000    25.335900000000    29.739500000000    34.129600000000    35.715500000000    37.132500000000
 307     0.500000000000     0.423076920000     0.576923080000     3.749751565147    -5.562800000000    -3.233300000000     5.305300000000     6.230800000000    18.028600000000    18.778200000000    20.658200000000    25.392800000000    29.998000000000    34.148200000000    35.678100000000    36.909400000000
 308     0.500000000000     0.429487180000     0.570512820000     3.758817041777    -5.624300000000    -3.295900000000     5.533600000000     6.348900000000    18.047700000000    18.725800000000    20.364400000000    25.440000000000    30.249900000000    34.160300000000    35.652600000000    36.709200000000
 309     0.500000000000     0.435897440000     0.564102560000     3.767882518408    -5.680600000000    -3.353400000000     5.753100000000     6.457900000000    18.072100000000    18.677400000000    20.085100000000    25.485800000000    30.492900000000    34.180500000000    35.639500000000    36.532600000000
 310     0.500000000000     0.442307690000     0.557692310000     3.776947980896    -5.731500000000    -3.406000000000     5.960600000000     6.555300000000    18.094800000000    18.620400000000    19.816100000000    25.511500000000    30.715500000000    34.175000000000    35.615200000000    36.372000000000
 311     0.500000000000     0.448717950000     0.551282050000     3.786013457526    -5.777100000000    -3.453100000000     6.155300000000     6.644100000000    18.124000000000    18.575700000000    19.572600000000    25.532700000000    30.927200000000    34.169600000000    35.624100000000    36.241500000000
 312     0.500000000000     0.455128210000     0.544871790000     3.795078934157    -5.817400000000    -3.494700000000     6.334700000000     6.722800000000    18.154200000000    18.532200000000    19.352900000000    25.547100000000    31.119500000000    34.160000000000    35.642900000000    36.133100000000
 313     0.500000000000     0.461538460000     0.538461540000     3.804144396645    -5.852300000000    -3.531200000000     6.497600000000     6.793000000000    18.180100000000    18.489200000000    19.162000000000    25.555800000000    31.284500000000    34.144800000000    35.669500000000    36.038100000000
 314     0.500000000000     0.467948720000     0.532051280000     3.813209873275    -5.881900000000    -3.561900000000     6.639500000000     6.850900000000    18.207900000000    18.444500000000    19.001700000000    25.560000000000    31.430700000000    34.131200000000    35.701900000000    35.968200000000
 315     0.500000000000     0.474358970000     0.525641030000     3.822275335763    -5.906100000000    -3.587100000000     6.761700000000     6.898700000000    18.225300000000    18.398000000000    18.876800000000    25.559600000000    31.551200000000    34.118300000000    35.736600000000    35.907200000000
 316     0.500000000000     0.480769230000     0.519230770000     3.831340812394    -5.925000000000    -3.606800000000     6.857200000000     6.935700000000    18.245400000000    18.351700000000    18.786600000000    25.559200000000    31.645800000000    34.106100000000    35.769000000000    35.867300000000
 317     0.500000000000     0.487179490000     0.512820510000     3.840406289024    -5.938400000000    -3.620800000000     6.926800000000     6.962100000000    18.260500000000    18.311100000000    18.728300000000    25.558100000000    31.713600000000    34.096500000000    35.795700000000    35.840200000000
 318     0.500000000000     0.493589740000     0.506410260000     3.849471751512    -5.946500000000    -3.629200000000     6.969100000000     6.978000000000    18.269900000000    18.283000000000    18.696300000000    25.557100000000    31.754300000000    34.090400000000    35.813300000000    35.824600000000
 319     0.500000000000     0.500000000000     0.500000000000     3.858537228143    -5.949200000000    -3.632100000000     6.983300000000     6.983300000000    18.273100000000    18.273100000000    18.686200000000    25.556600000000    31.767900000000    34.088300000000    35.819400000000    35.819400000000
 320     0.500000000000     0.500000000000     0.500000000000     3.858537228143    -5.949200000000    -3.632100000000     6.983300000000     6.983300000000    18.273100000000    18.273100000000    18.686200000000    25.556600000000    31.767900000000    34.088400000000    35.819400000000    35.819600000000
 321     0.496794870000     0.496794870000     0.506410260000     3.866388161202    -5.947200000000    -3.629900000000     6.972600000000     6.979300000000    18.270600000000    18.280700000000    18.693700000000    25.557000000000    31.757700000000    34.089900000000    35.814800000000    35.823300000000
 322     0.493589740000     0.493589740000     0.512820510000     3.874239086096    -5.941100000000    -3.623600000000     6.940800000000     6.967500000000    18.262300000000    18.303400000000    18.717300000000    25.557800000000    31.727100000000    34.094500000000    35.800900000000    35.835400000000
 323     0.490384620000     0.490384620000     0.519230770000     3.882090010990    -5.931000000000    -3.613100000000     6.888100000000     6.947800000000    18.246400000000    18.341200000000    18.758500000000    25.558800000000    31.676300000000    34.101900000000    35.778200000000    35.857400000000
 324     0.487179490000     0.487179490000     0.525641030000     3.889940944050    -5.916900000000    -3.598300000000     6.815200000000     6.920600000000    18.220900000000    18.393700000000    18.819100000000    25.559600000000    31.605400000000    34.111700000000    35.747000000000    35.891300000000
 325     0.483974360000     0.483974360000     0.532051280000     3.897791868944    -5.898700000000    -3.579400000000     6.722800000000     6.886200000000    18.185200000000    18.460700000000    18.899500000000    25.559300000000    31.514700000000    34.123400000000    35.707900000000    35.939900000000
 326     0.480769230000     0.480769230000     0.538461540000     3.905642802003    -5.876600000000    -3.556300000000     6.609000000000     6.844400000000    18.138700000000    18.541500000000    18.998300000000    25.557200000000    31.404600000000    34.135200000000    35.661700000000    36.003400000000
 327     0.477564100000     0.477564100000     0.544871790000     3.913493726898    -5.850300000000    -3.529100000000     6.481700000000     6.796800000000    18.093300000000    18.640200000000    19.116900000000    25.556400000000    31.278400000000    34.150400000000    35.613500000000    36.100700000000
 328     0.474358970000     0.474358970000     0.551282050000     3.921344659957    -5.820100000000    -3.497500000000     6.337600000000     6.742700000000    18.032000000000    18.748300000000    19.251500000000    25.548400000000    31.139400000000    34.170500000000    35.556000000000    36.215800000000
 329     0.471153850000     0.471153850000     0.557692310000     3.929195584851    -5.785900000000    -3.462100000000     6.176500000000     6.681200000000    17.959900000000    18.867300000000    19.401000000000    25.535400000000    30.980400000000    34.186200000000    35.491100000000    36.341200000000
 330     0.467948720000     0.467948720000     0.564102560000     3.937046509746    -5.747600000000    -3.422400000000     6.003500000000     6.616400000000    17.884000000000    18.999600000000    19.566100000000    25.516400000000    30.815800000000    34.206900000000    35.428300000000    36.491600000000
 331     0.464743590000     0.464743590000     0.570512820000     3.944897442805    -5.705400000000    -3.378900000000     5.817500000000     6.546900000000    17.799500000000    19.141800000000    19.742100000000    25.485900000000    30.634700000000    34.217400000000    35.359100000000    36.661900000000
 332     0.461538460000     0.461538460000     0.576923080000     3.952748375864    -5.659100000000    -3.331600000000     5.620800000000     6.473200000000    17.711200000000    19.294200000000    19.930000000000    25.451300000000    30.446900000000    34.236500000000    35.288200000000    36.854200000000
 333     0.458333330000     0.458333330000     0.583333330000     3.960599300759    -5.608900000000    -3.280300000000     5.414000000000     6.396000000000    17.619100000000    19.456000000000    20.128300000000    25.407200000000    30.254700000000    34.256300000000    35.216600000000    37.067800000000
 334     0.455128210000     0.455128210000     0.589743590000     3.968450225653    -5.554800000000    -3.225200000000     5.198400000000     6.315700000000    17.524100000000    19.626700000000    20.335700000000    25.352400000000    30.060600000000    34.276700000000    35.145300000000    37.301700000000
 335     0.451923080000     0.451923080000     0.596153850000     3.976301158712    -5.496700000000    -3.166400000000     4.974900000000     6.232900000000    17.426900000000    19.805200000000    20.551200000000    25.286000000000    29.867200000000    34.297800000000    35.075000000000    37.554800000000
 336     0.448717950000     0.448717950000     0.602564100000     3.984152083606    -5.434600000000    -3.104000000000     4.744600000000     6.148000000000    17.328200000000    19.990900000000    20.773900000000    25.207000000000    29.676800000000    34.319300000000    35.006700000000    37.825900000000
 337     0.445512820000     0.445512820000     0.608974360000     3.992003016666    -5.368700000000    -3.038100000000     4.508600000000     6.061400000000    17.228400000000    20.183000000000    21.002900000000    25.114800000000    29.491600000000    34.341000000000    34.941200000000    38.113900000000
 338     0.442307690000     0.442307690000     0.615384620000     3.999853949725    -5.298900000000    -2.968600000000     4.267700000000     5.973600000000    17.126500000000    20.380000000000    21.235400000000    25.006400000000    29.317600000000    34.353900000000    34.878400000000    38.418100000000
 339     0.439102560000     0.439102560000     0.621794870000     4.007704874619    -5.225200000000    -2.896100000000     4.024300000000     5.885100000000    17.027100000000    20.582200000000    21.476800000000    24.890400000000    29.149800000000    34.375000000000    34.820900000000    38.737000000000
 340     0.435897440000     0.435897440000     0.628205130000     4.015555799514    -5.147800000000    -2.820600000000     3.776200000000     5.796200000000    16.927500000000    20.788200000000    21.719000000000    24.755700000000    28.990100000000    34.395000000000    34.768600000000    39.067200000000
 341     0.432692310000     0.432692310000     0.634615380000     4.023406724408    -5.066500000000    -2.742300000000     3.525900000000     5.707300000000    16.828700000000    20.997200000000    21.963600000000    24.607400000000    28.841300000000    34.414200000000    34.722300000000    39.408200000000
 342     0.429487180000     0.429487180000     0.641025640000     4.031257657467    -4.981500000000    -2.661600000000     3.274200000000     5.618800000000    16.731300000000    21.208300000000    22.209400000000    24.446500000000    28.704000000000    34.432400000000    34.682700000000    39.758200000000
 343     0.426282050000     0.426282050000     0.647435900000     4.039108590527    -4.892900000000    -2.578700000000     3.022100000000     5.527600000000    16.635100000000    21.415400000000    22.450900000000    24.270100000000    28.572700000000    34.437900000000    34.650000000000    40.115100000000
 344     0.423076920000     0.423076920000     0.653846150000     4.046959515421    -4.800600000000    -2.494100000000     2.770400000000     5.440700000000    16.541200000000    21.627700000000    22.693100000000    24.089900000000    28.459200000000    34.453200000000    34.626300000000    40.477100000000
 345     0.419871790000     0.419871790000     0.660256410000     4.054810448480    -4.704900000000    -2.408300000000     2.520000000000     5.355100000000    16.448700000000    21.833100000000    22.926400000000    23.905300000000    28.357700000000    34.463100000000    34.609200000000    40.841300000000
 346     0.416666670000     0.416666670000     0.666666670000     4.062661373375    -4.605600000000    -2.322000000000     2.272500000000     5.271000000000    16.359300000000    22.042800000000    23.130500000000    23.741200000000    28.268700000000    34.474100000000    34.604400000000    41.205000000000
 347     0.413461540000     0.413461540000     0.673076920000     4.070512298269    -4.503000000000    -2.236000000000     2.028900000000     5.188600000000    16.272500000000    22.250000000000    23.221000000000    23.680000000000    28.192100000000    34.482800000000    34.610000000000    41.565100000000
 348     0.410256410000     0.410256410000     0.679487180000     4.078363231328    -4.397200000000    -2.151500000000     1.790700000000     5.108200000000    16.188500000000    22.453800000000    23.111800000000    23.807500000000    28.128000000000    34.488800000000    34.626900000000    41.917900000000
 349     0.407051280000     0.407051280000     0.685897440000     4.086214164387    -4.288400000000    -2.070000000000     1.560000000000     5.030000000000    16.107500000000    22.653200000000    22.916600000000    24.009900000000    28.077000000000    34.491900000000    34.655700000000    42.260000000000
 350     0.403846150000     0.403846150000     0.692307690000     4.094065089282    -4.176700000000    -1.992700000000     1.338300000000     4.954800000000    16.029500000000    22.702200000000    22.853400000000    24.219000000000    28.044300000000    34.496800000000    34.704200000000    42.588300000000
 351     0.400641030000     0.400641030000     0.698717950000     4.101916014176    -4.062800000000    -1.923500000000     1.130300000000     4.881500000000    15.954700000000    22.471900000000    23.041400000000    24.431100000000    28.021700000000    34.493200000000    34.758400000000    42.893300000000
